XCOLLAR,YCOLLAR,ZCOLLAR,AU
40529438.57,4109790.896,-535.0,3.69
40529536.49,4109964.389,-545.0,5.06
40529547.91,4109942.649,-565.0,6.58
40529335.44,4109637.387,-535.0,3.44
40529520.44,4109943.421,-498.0,2.5
40529596.91,4109976.171,-525.0,4.5
40529296.11,4109565.883,-535.0,6.26
40529378.63,4109738.335,-478.0,0.35
40529489.94,4109768.061,-555.0,0.7
40529452.59,4109786.287,-525.0,0.72
40529440.22,4109774.757,-525.0,1.03
40529274.53,4109564.475,-535.0,7.73
40529568.04,4109933.813,-545.0,2.37
40529459.01,4109824.523,-478.0,1.49
40529306.2,4109553.737,-555.0,0.98
40529477.28,4109786.773,-565.0,1.69
40529508.35,4109857.279,-545.0,1.84
40529404.43,4109781.943,-469.0,4.91
40529450.61,4109715.21,-545.0,8.17
40529326.89,4109740.918,-488.0,0.42
40529283.7,4109578.303,-535.0,0.1
40529475.3,4109811.198,-555.0,1.55
40529477.76,4109854.219,-545.0,0.61
40529480.68,4109783.112,-565.0,0.76
40529489.64,4109861.337,-525.0,0.41
40529477.76,4109841.66,-565.0,7.16
40529541.44,4109954.964,-488.0,3.98
40529376.43,4109670.273,-545.0,1.44
40529381.33,4109763.346,-525.0,1.23
40529428.08,4109769.312,-565.0,0.43
40529459.38,4109866.617,-498.0,1.0
40529523.97,4109963.031,-498.0,2.15
40529529.4,4109979.146,-498.0,1.8
40529373.57,4109716.754,-478.0,1.84
40529400.57,4109740.358,-506.0,7.41
40529389.08,4109722.958,-535.0,15.39
40529396.71,4109690.553,-545.0,0.84
40529344.4,4109733.767,-488.0,0.16
40529538.01,4109970.931,-498.0,8.0
40529486.67,4109844.752,-545.0,0.51
40529424.66,4109830.465,-488.0,4.14
40529511.81,4109971.723,-478.0,2.8
40529458.73,4109885.274,-498.0,0.65
40529494.05,4109883.861,-525.0,0.46
40529413.99,4109807.814,-469.0,1.7
40529498.58,4109953.293,-469.0,8.66
40529294.85,4109632.153,-535.0,0.87
40529364.78,4109770.04,-498.0,0.43
40529383.17,4109696.269,-565.0,2.46
40529557.17,4109961.133,-565.0,10.96
40529512.71,4109900.238,-565.0,2.72
40529230.26,4109517.798,-525.0,0.26
40529579.47,4110022.283,-525.0,0.42
40529519.58,4109850.881,-555.0,2.47
40529532.25,4109916.289,-498.0,0.6
40529428.31,4109845.87,-469.0,3.91
40529541.67,4109964.58,-478.0,1.01
40529528.24,4109880.523,-535.0,2.32
40529356.44,4109778.672,-498.0,0.11
40529447.49,4109824.674,-478.0,4.37
40529423.93,4109730.43,-545.0,2.97
40529422.32,4109751.977,-555.0,11.48
40529487.13,4109847.653,-517.0,0.48
40529518.74,4109981.126,-525.0,2.1
40529407.33,4109707.858,-555.0,0.59
40529422.84,4109826.746,-478.0,0.48
40529542.25,4109956.357,-498.0,1.38
40529455.19,4109888.809,-498.0,0.49
40529605.09,4109995.866,-525.0,0.31
40529278.92,4109554.081,-555.0,1.97
40529482.13,4109883.671,-545.0,1.61
40529455.4,4109828.596,-498.0,9.48
40529549.58,4109948.165,-498.0,3.51
40529428.73,4109744.714,-506.0,13.79
40529533.3,4109916.697,-525.0,0.21
40529457.93,4109910.797,-488.0,0.16
40529498.01,4109937.926,-478.0,3.38
40529265.18,4109514.453,-555.0,0.74
40529315.83,4109752.476,-488.0,0.1
40529534.44,4109994.142,-488.0,0.26
40529503.88,4109868.43,-565.0,7.79
40529452.83,4109863.086,-555.0,1.63
40529572.99,4109864.867,-535.0,6.24
40529439.73,4109823.989,-498.0,0.1
40529521.55,4109978.287,-525.0,2.1
40529399.32,4109781.562,-478.0,0.47
40529323.14,4109705.141,-555.0,0.1
40529486.96,4109971.829,-478.0,2.27
40529475.84,4109905.71,-555.0,1.14
40529569.66,4110007.714,-498.0,0.32
40529515.62,4109973.208,-478.0,3.91
40529551.38,4109981.617,-498.0,0.83
40529603.29,4109969.825,-525.0,2.35
40529373.56,4109688.756,-545.0,6.0
40529497.92,4109884.653,-545.0,1.42
40529371.69,4109708.796,-565.0,2.32
40529520.39,4109963.696,-478.0,0.74
40529334.16,4109615.839,-535.0,5.16
40529526.15,4109995.531,-469.0,0.72
40529510.8,4109948.297,-478.0,0.49
40529377.66,4109667.366,-535.0,0.87
40529391.15,4109696.308,-545.0,1.08
40529470.88,4109889.795,-478.0,0.12
40529443.75,4109759.253,-555.0,3.12
40529567.96,4109924.602,-565.0,0.31
40529393.29,4109747.211,-506.0,0.15
40529251.61,4109497.56,-555.0,1.04
40529369.02,4109782.981,-498.0,1.12
40529353.66,4109680.265,-535.0,0.21
40529342.71,4109596.069,-545.0,1.62
40529522.14,4109997.781,-488.0,0.21
40529480.22,4109960.78,-498.0,0.72
40529554.25,4109993.154,-478.0,2.87
40529468.55,4109837.142,-565.0,0.21
40529427.46,4109760.07,-545.0,1.0
40529351.57,4109666.313,-545.0,2.97
40529540.91,4109915.472,-535.0,0.97
40529567.73,4109968.665,-545.0,8.36
40529356.43,4109661.922,-545.0,2.11
40529443.51,4109785.934,-535.0,1.33
40529343.59,4109777.572,-488.0,0.59
40529478.29,4109824.742,-545.0,0.97
40529488.51,4109984.23,-469.0,2.67
40529282.2,4109580.234,-535.0,2.77
40529335.64,4109743.371,-488.0,0.32
40529337.11,4109575.889,-555.0,5.63
40529380.18,4109696.314,-565.0,0.15
40529532.6,4109917.405,-525.0,0.95
40529469.77,4109809.25,-545.0,1.23
40529474.16,4109904.676,-525.0,1.84
40529510.6,4109909.155,-555.0,1.91
40529435.31,4109784.393,-506.0,1.38
40529540.6,4109949.469,-565.0,0.49
40529316.75,4109622.253,-545.0,0.53
40529419.29,4109823.521,-488.0,0.66
40529501.43,4109939.567,-498.0,10.67
40529468.7,4109897.106,-545.0,2.82
40529539.71,4109961.388,-545.0,1.24
40529497.81,4109989.194,-498.0,4.4
40529397.98,4109776.255,-517.0,12.14
40529420.58,4109712.425,-565.0,1.85
40529504.93,4109980.711,-469.0,2.16
40529403.23,4109771.069,-555.0,3.02
40529566.66,4109958.176,-525.0,0.32
40529436.47,4109736.894,-506.0,10.75
40529546.28,4109867.106,-506.0,5.43
40529544.61,4109884.736,-565.0,8.33
40529528.83,4109921.668,-517.0,1.02
40529553.19,4109953.809,-555.0,1.8
40529484.0,4109940.53,-478.0,6.75
40529410.63,4109757.361,-565.0,2.26
40529476.19,4109829.229,-565.0,0.79
40529504.88,4109895.941,-525.0,1.27
40529555.32,4109944.756,-525.0,0.2
40529458.47,4109903.268,-469.0,0.4
40529330.87,4109611.132,-555.0,0.11
40529590.27,4109982.993,-525.0,0.2
40529528.18,4109957.311,-469.0,1.85
40529471.18,4109897.424,-488.0,1.82
40529422.71,4109814.906,-488.0,0.53
40529453.65,4109749.354,-555.0,0.74
40529494.52,4109726.23,-555.0,0.12
40529405.97,4109734.463,-506.0,0.57
40529357.14,4109777.953,-498.0,0.37
40529574.79,4109997.603,-525.0,0.1
40529512.56,4109871.914,-565.0,4.7
40529430.95,4109766.533,-565.0,0.75
40529500.11,4109889.879,-555.0,1.13
40529479.66,4109825.632,-565.0,0.69
40529435.57,4109846.67,-469.0,2.16
40529379.54,4109788.671,-478.0,1.45
40529513.79,4109866.718,-506.0,1.16
40529523.93,4109987.39,-478.0,0.41
40529313.92,4109611.045,-525.0,1.28
40529313.43,4109684.57,-555.0,0.1
40529533.64,4109975.047,-498.0,0.85
40529451.13,4109899.537,-488.0,0.71
40529524.68,4109986.729,-478.0,9.31
40529426.04,4109789.702,-545.0,0.32
40529554.82,4109985.208,-488.0,0.22
40529462.97,4109881.031,-498.0,1.09
40529508.61,4109963.355,-469.0,2.99
40529407.91,4109829.792,-488.0,7.08
40529367.01,4109757.382,-488.0,0.16
40529314.39,4109645.607,-525.0,0.43
40529511.06,4109877.84,-535.0,0.42
40529501.33,4109913.667,-498.0,14.4
40529489.3,4109826.582,-535.0,3.49
40529421.35,4109816.372,-488.0,1.38
40529473.34,4109835.634,-506.0,0.21
40529441.18,4109760.956,-555.0,1.38
40529537.06,4109981.712,-488.0,0.37
40529506.22,4109945.399,-469.0,2.34
40529466.2,4109735.737,-555.0,2.54
40529411.33,4109814.088,-488.0,1.98
40529528.77,4109843.539,-565.0,2.51
40529417.24,4109750.776,-545.0,1.28
40529524.51,4109980.282,-488.0,2.06
40529539.26,4109979.676,-488.0,1.89
40529430.51,4109824.717,-488.0,0.22
40529423.06,4109745.767,-565.0,0.59
40529479.54,4109797.869,-565.0,1.82
40529376.9,4109797.102,-498.0,3.72
40529387.38,4109752.583,-506.0,0.1
40529367.12,4109796.668,-488.0,1.67
40529627.59,4109908.533,-545.0,1.53
40529510.67,4109933.907,-565.0,12.61
40529489.04,4109972.548,-469.0,1.85
40529465.98,4109812.688,-545.0,1.38
40529399.85,4109741.045,-506.0,15.44
40529508.87,4109824.132,-565.0,0.75
40529363.8,4109770.865,-478.0,0.53
40529430.29,4109706.119,-545.0,2.49
40529359.35,4109758.752,-478.0,0.3
40529567.05,4109969.4,-545.0,3.82
40529515.78,4109911.865,-488.0,3.08
40529402.49,4109697.683,-545.0,12.97
40529486.87,4109742.237,-555.0,1.57
40529496.86,4109898.402,-545.0,1.14
40529451.8,4109786.9,-525.0,4.73
40529543.29,4109963.709,-555.0,6.67
40529553.5,4109979.496,-498.0,0.53
40529600.24,4110000.915,-525.0,0.31
40529332.38,4109675.347,-525.0,2.73
40529350.51,4109612.107,-545.0,3.05
40529467.92,4109876.081,-498.0,0.22
40529507.28,4109801.881,-525.0,1.85
40529408.63,4109840.788,-478.0,7.56
40529476.93,4109826.204,-545.0,1.23
40529437.54,4109782.387,-506.0,0.37
40529517.83,4109895.195,-506.0,3.51
40529412.52,4109809.178,-469.0,0.43
40529423.26,4109835.694,-498.0,3.14
40529435.99,4109822.966,-498.0,0.75
40529405.97,4109794.576,-469.0,0.41
40529341.8,4109702.85,-555.0,0.51
40529566.96,4109874.331,-506.0,0.64
40529457.3,4109860.736,-469.0,1.63
40529490.8,4109896.033,-469.0,0.97
40529541.25,4109930.599,-517.0,0.53
40529466.88,4109854.239,-478.0,0.93
40529418.38,4109790.325,-498.0,1.44
40529372.77,4109753.404,-488.0,0.96
40529466.52,4109785.066,-506.0,6.13
40529342.34,4109735.948,-488.0,5.54
40529449.94,4109779.061,-555.0,1.24
40529416.62,4109770.326,-469.0,1.53
40529537.6,4109883.133,-545.0,1.03
40529465.07,4109786.442,-506.0,12.7
40529444.59,4109853.649,-469.0,3.13
40529368.15,4109756.476,-478.0,7.32
40529315.74,4109589.394,-525.0,2.87
40529528.67,4109975.966,-488.0,2.16
40529382.39,4109785.868,-478.0,3.6
40529468.23,4109818.269,-555.0,0.86
40529392.67,4109801.014,-478.0,0.77
40529398.79,4109688.395,-545.0,1.47
40529429.89,4109784.202,-525.0,0.93
40529554.17,4109951.632,-478.0,4.88
40529387.4,4109690.833,-565.0,2.97
40529383.12,4109670.549,-555.0,2.07
40529523.52,4109933.414,-535.0,3.07
40529221.93,4109526.43,-525.0,0.68
40529536.31,4109898.66,-545.0,0.62
40529543.68,4109897.6,-506.0,16.35
40529478.47,4109840.953,-565.0,4.27
40529530.0,4109958.149,-478.0,0.51
40529543.92,4109967.793,-478.0,0.92
40529514.07,4109972.931,-498.0,1.02
40529503.49,4109774.676,-565.0,5.23
40529580.97,4109964.289,-525.0,0.21
40529522.57,4109966.166,-478.0,0.71
40529405.29,4109820.56,-488.0,2.08
40529417.95,4109836.751,-488.0,2.04
40529385.29,4109758.479,-478.0,3.29
40529378.23,4109674.768,-555.0,0.21
40529447.98,4109872.28,-478.0,1.23
40529550.95,4110025.775,-498.0,0.43
40529381.74,4109779.568,-478.0,0.16
40529482.74,4109822.47,-517.0,1.39
40529395.28,4109778.718,-498.0,4.08
40529515.06,4109957.076,-469.0,0.7
40529394.61,4109705.357,-545.0,3.28
40529328.12,4109739.348,-488.0,0.21
40529545.88,4109975.691,-469.0,2.98
40529491.19,4109970.454,-469.0,0.51
40529375.79,4109760.288,-478.0,3.5
40529503.19,4109874.619,-525.0,3.3
40529512.13,4109995.818,-498.0,1.9
40529527.35,4109956.525,-478.0,4.43
40529485.86,4109949.788,-478.0,7.89
40529527.27,4109907.979,-545.0,0.41
40529246.84,4109502.679,-555.0,3.92
40529503.56,4109920.095,-478.0,2.4
40529479.49,4109916.346,-545.0,1.3
40529536.88,4109883.824,-545.0,3.1
40529582.44,4109937.652,-565.0,0.51
40529394.5,4109682.445,-565.0,0.15
40529381.52,4109685.191,-506.0,1.74
40529443.68,4109779.585,-565.0,1.44
40529250.98,4109554.097,-525.0,1.35
40529502.95,4109904.675,-535.0,5.09
40529439.88,4109836.656,-478.0,0.27
40529527.59,4109983.989,-478.0,0.72
40529501.69,4109915.611,-555.0,0.67
40529490.0,4109918.016,-469.0,2.57
40529334.95,4109744.091,-488.0,0.75
40529461.18,4109742.956,-545.0,5.29
40529266.87,4109554.237,-535.0,7.24
40529436.85,4109818.114,-488.0,0.65
40529499.98,4109787.574,-555.0,2.25
40529538.97,4109917.762,-535.0,0.51
40529480.67,4109802.377,-488.0,0.52
40529363.75,4109655.112,-545.0,1.89
40529518.34,4109890.419,-535.0,0.6
40529457.37,4109801.892,-555.0,1.08
40529388.03,4109751.819,-506.0,0.3
40529311.23,4109604.418,-525.0,7.52
40529490.45,4109945.328,-488.0,3.57
40529524.79,4109922.497,-545.0,0.54
40529300.28,4109579.048,-525.0,1.6
40529536.61,4109893.672,-565.0,0.96
40529443.88,4109815.313,-498.0,8.52
40529510.27,4109870.268,-506.0,0.49
40529337.78,4109658.492,-545.0,2.76
40529337.58,4109625.425,-545.0,0.59
40529480.8,4109827.553,-506.0,1.79
40529490.75,4109865.478,-517.0,1.44
40529406.66,4109708.601,-555.0,1.24
40529335.82,4109606.182,-555.0,0.33
40529374.77,4109737.377,-565.0,1.33
40529434.55,4109781.241,-545.0,1.06
40529403.18,4109707.956,-565.0,0.1
40529286.23,4109574.333,-535.0,6.92
40529439.03,4109867.713,-565.0,1.69
40529377.53,4109698.463,-555.0,0.1
40529450.26,4109867.83,-469.0,0.41
40529400.85,4109803.768,-478.0,0.87
40529585.65,4109959.36,-525.0,0.63
40529494.99,4109796.56,-565.0,2.99
40529431.52,4109741.844,-506.0,0.87
40529509.66,4109952.17,-469.0,7.92
40529353.52,4109767.708,-488.0,1.7
40529424.63,4109715.341,-555.0,1.56
40529487.87,4109789.237,-565.0,0.96
40529490.01,4109895.261,-478.0,15.12
40529519.19,4109893.986,-565.0,1.62
40529282.99,4109579.01,-535.0,0.62
40529596.81,4110004.556,-525.0,0.1
40529581.97,4109953.225,-545.0,0.36
40529268.71,4109587.409,-525.0,0.2
40529415.03,4109752.811,-545.0,3.72
40529541.83,4109969.948,-478.0,0.51
40529489.04,4109949.716,-469.0,17.37
40529547.97,4109921.987,-545.0,0.11
40529452.57,4109898.147,-488.0,0.1
40529483.61,4109901.163,-555.0,1.34
40529490.49,4109828.932,-565.0,2.99
40529469.94,4109748.061,-545.0,1.96
40529436.55,4109866.646,-498.0,3.32
40529423.23,4109731.15,-545.0,5.89
40529517.91,4109932.418,-525.0,7.04
40529543.61,4109952.14,-517.0,2.8
40529502.48,4109986.23,-478.0,0.97
40529508.22,4109955.243,-498.0,5.05
40529348.58,4109739.836,-498.0,0.11
40529470.2,4109734.737,-545.0,4.5
40529388.66,4109671.449,-545.0,3.1
40529324.48,4109582.431,-535.0,0.67
40529439.65,4109726.36,-545.0,1.5
40529467.22,4109893.492,-478.0,1.28
40529563.11,4109955.78,-565.0,12.45
40529509.63,4109935.164,-488.0,16.77
40529422.8,4109819.963,-488.0,1.94
40529357.14,4109749.1,-498.0,0.68
40529340.31,4109703.033,-555.0,0.46
40529394.84,4109798.946,-478.0,0.33
40529510.61,4109855.316,-545.0,3.37
40529306.65,4109560.354,-525.0,4.36
40529292.93,4109596.43,-535.0,1.49
40529366.64,4109652.347,-545.0,0.33
40529521.75,4109962.233,-478.0,10.23
40529626.18,4109909.956,-545.0,0.44
40529520.53,4109920.475,-498.0,0.45
40529326.43,4109661.572,-555.0,3.18
40529526.6,4109921.951,-498.0,2.5
40529397.57,4109776.725,-555.0,3.68
40529442.3,4109833.489,-478.0,0.85
40529301.15,4109604.715,-525.0,0.27
40529294.33,4109594.667,-555.0,0.64
40529463.34,4109842.537,-565.0,0.42
40529469.54,4109922.187,-498.0,1.78
40529443.88,4109871.084,-555.0,3.44
40529398.9,4109779.011,-478.0,0.1
40529555.47,4109991.895,-478.0,1.91
40529543.92,4109885.461,-565.0,2.24
40529403.25,4109822.754,-488.0,10.99
40529603.69,4109997.294,-525.0,0.1
40529389.53,4109762.475,-498.0,0.36
40529419.54,4109830.502,-478.0,0.43
40529562.14,4109974.389,-545.0,6.97
40529497.09,4109937.856,-488.0,12.21
40529371.03,4109763.566,-498.0,0.51
40529429.24,4109825.994,-488.0,1.08
40529474.85,4109949.77,-478.0,1.69
40529457.4,4109822.867,-545.0,1.08
40529486.24,4109937.11,-488.0,0.81
40529460.39,4109855.1,-555.0,3.0
40529412.92,4109798.159,-488.0,1.77
40529340.55,4109666.979,-525.0,0.21
40529526.91,4109942.015,-478.0,0.37
40529340.53,4109609.475,-535.0,14.66
40529428.09,4109759.297,-545.0,0.89
40529579.58,4109940.445,-565.0,0.51
40529438.06,4109776.838,-525.0,1.34
40529467.35,4109921.78,-535.0,2.22
40529504.28,4109941.503,-545.0,5.7
40529406.99,4109760.313,-545.0,0.89
40529527.61,4109943.974,-545.0,8.67
40529345.75,4109689.283,-535.0,1.35
40529490.09,4109922.289,-478.0,2.97
40529503.01,4109789.027,-565.0,0.75
40529420.7,4109804.533,-478.0,4.9
40529410.25,4109811.139,-469.0,1.54
40529534.88,4109965.889,-545.0,3.82
40529362.38,4109777.617,-488.0,2.25
40529446.75,4109825.348,-478.0,1.17
40529455.66,4109828.231,-478.0,10.95
40529515.22,4109925.004,-565.0,2.67
40529495.6,4109899.962,-545.0,0.92
40529338.97,4109739.64,-488.0,0.16
40529371.96,4109772.019,-478.0,3.2
40529486.58,4109954.416,-498.0,1.5
40529519.31,4109916.943,-545.0,2.77
40529513.82,4109819.182,-565.0,1.87
40529482.27,4109873.963,-517.0,1.29
40529520.0,4109783.115,-545.0,1.73
40529573.31,4109950.839,-525.0,0.74
40529526.63,4109908.744,-545.0,0.72
40529419.23,4109816.873,-478.0,3.38
40529594.06,4109978.973,-525.0,5.42
40529430.93,4109765.051,-525.0,1.68
40529364.08,4109683.331,-545.0,7.77
40529408.0,4109707.115,-555.0,0.32
40529490.11,4109841.131,-545.0,2.56
40529497.5,4109880.245,-525.0,0.67
40529491.1,4109944.569,-488.0,1.41
40529384.64,4109675.883,-545.0,1.67
40529375.61,4109686.562,-545.0,16.91
40529525.36,4109938.444,-498.0,5.05
40529562.46,4109988.305,-488.0,0.42
40529525.06,4109907.553,-535.0,5.34
40529381.03,4109698.378,-565.0,3.72
40529573.45,4109905.036,-565.0,1.05
40529442.7,4109711.303,-545.0,13.08
40529363.02,4109655.799,-545.0,0.11
40529475.54,4109874.484,-488.0,0.71
40529444.68,4109775.381,-506.0,5.1
40529569.03,4109971.135,-488.0,1.05
40529545.94,4109924.961,-517.0,0.16
40529628.28,4109907.815,-545.0,0.33
40529572.64,4109951.581,-525.0,0.16
40529366.9,4109785.102,-498.0,2.45
40529386.89,4109675.645,-525.0,0.54
40529481.64,4109879.341,-478.0,0.85
40529502.64,4109755.347,-555.0,7.68
40529378.27,4109701.273,-565.0,8.1
40529434.61,4109824.428,-478.0,0.21
40529505.37,4109902.894,-535.0,2.92
40529616.38,4109884.447,-545.0,4.13
40529312.1,4109599.35,-545.0,1.18
40529405.56,4109787.235,-478.0,3.75
40529422.93,4109715.253,-555.0,4.11
40529452.53,4109748.935,-555.0,4.55
40529481.9,4109867.907,-469.0,0.25
40529450.28,4109722.718,-555.0,11.35
40529478.88,4109899.785,-525.0,1.94
40529398.07,4109806.645,-478.0,0.38
40529583.62,4109938.321,-469.0,0.15
40529325.23,4109613.768,-545.0,2.44
40529471.76,4109814.734,-555.0,0.32
40529558.36,4109981.673,-488.0,0.22
40529437.11,4109729.889,-565.0,0.82
40529521.92,4109870.809,-555.0,0.31
40529349.11,4109668.521,-545.0,10.83
40529470.28,4109919.052,-535.0,2.38
40529436.25,4109870.591,-565.0,5.28
40529416.89,4109842.058,-498.0,3.51
40529412.6,4109795.855,-498.0,0.48
40529564.75,4109881.253,-565.0,1.29
40529540.05,4109873.841,-565.0,1.36
40529536.11,4109970.335,-478.0,1.99
40529433.16,4109798.795,-498.0,1.81
40529288.85,4109567.218,-525.0,0.3
40529317.49,4109593.437,-545.0,7.28
40529550.2,4109997.229,-478.0,0.96
40529435.48,4109766.431,-555.0,0.86
40529356.73,4109783.274,-488.0,2.45
40529546.43,4109986.567,-498.0,0.49
40529417.31,4109749.688,-565.0,5.36
40529587.89,4110013.732,-525.0,0.21
40529312.04,4109601.96,-555.0,1.78
40529555.31,4109951.688,-555.0,0.43
40529502.79,4109775.395,-565.0,4.7
40529485.28,4109738.718,-565.0,12.47
40529515.29,4109933.265,-498.0,9.15
40529407.17,4109830.464,-488.0,5.27
40529480.91,4109880.026,-478.0,0.75
40529220.61,4109527.797,-525.0,0.73
40529455.25,4109811.555,-488.0,1.15
40529515.03,4109866.422,-545.0,2.44
40529508.44,4109943.381,-469.0,0.3
40529463.31,4109839.678,-525.0,2.67
40529421.17,4109799.599,-498.0,0.2
40529491.82,4109738.182,-555.0,2.06
40529526.17,4109945.369,-545.0,3.44
40529488.7,4109936.442,-469.0,8.74
40529284.26,4109519.798,-555.0,2.08
40529506.83,4109954.991,-469.0,5.25
40529572.67,4109919.602,-565.0,0.42
40529552.05,4109948.931,-545.0,0.46
40529491.92,4109969.77,-469.0,1.13
40529340.12,4109748.341,-498.0,1.7
40529588.93,4109946.046,-545.0,1.86
40529347.13,4109615.789,-545.0,2.7
40529477.68,4109946.942,-478.0,2.64
40529426.23,4109706.768,-565.0,3.28
40529339.23,4109573.768,-555.0,2.12
40529354.27,4109767.054,-488.0,5.43
40529475.17,4109939.83,-498.0,0.98
40529435.08,4109868.07,-498.0,0.31
40529267.33,4109536.858,-555.0,2.6
40529501.81,4109959.868,-469.0,1.49
40529483.92,4109847.657,-545.0,0.51
40529494.93,4109917.234,-478.0,1.94
40529461.12,4109841.71,-525.0,1.44
40529414.37,4109782.404,-525.0,5.54
40529454.44,4109804.62,-555.0,0.76
40529498.39,4109917.864,-555.0,1.03
40529318.89,4109569.905,-555.0,2.65
40529520.7,4109911.674,-535.0,14.0
40529375.98,4109785.113,-478.0,1.83
40529501.34,4109985.659,-498.0,2.15
40529391.65,4109702.127,-506.0,1.85
40529452.48,4109865.81,-469.0,0.56
40529544.17,4109979.835,-478.0,1.33
40529560.36,4109990.444,-488.0,1.15
40529575.83,4109959.808,-545.0,0.52
40529492.46,4109979.717,-469.0,2.16
40529454.53,4109850.124,-525.0,0.41
40529579.81,4109898.672,-565.0,4.91
40529523.71,4109973.979,-488.0,1.1
40529446.01,4109750.272,-565.0,0.46
40529441.17,4109822.599,-498.0,0.69
40529450.76,4109798.608,-535.0,2.11
40529532.57,4109964.471,-488.0,0.31
40529527.83,4109975.511,-498.0,2.88
40529390.01,4109773.028,-488.0,0.26
40529376.49,4109667.676,-535.0,0.71
40529427.03,4109809.135,-478.0,5.23
40529481.97,4109917.975,-525.0,1.86
40529458.63,4109737.341,-525.0,16.03
40529524.36,4109984.009,-498.0,0.2
40529445.28,4109861.239,-565.0,1.74
40529496.99,4109986.944,-478.0,3.29
40529500.66,4109765.366,-565.0,2.18
40529447.41,4109896.588,-498.0,0.22
40529430.65,4109783.55,-525.0,2.06
40529497.84,4109891.481,-535.0,1.01
40529303.53,4109585.475,-555.0,7.0
40529470.07,4109903.958,-469.0,1.83
40529341.25,4109597.433,-545.0,2.26
40529478.78,4109917.053,-545.0,19.81
40529420.85,4109828.986,-478.0,0.32
40529462.54,4109844.383,-469.0,11.04
40529439.1,4109763.114,-555.0,6.03
40529331.78,4109640.797,-535.0,3.54
40529533.94,4109977.615,-478.0,2.15
40529519.65,4109881.36,-525.0,0.95
40529422.0,4109837.269,-478.0,2.13
40529514.87,4109898.154,-565.0,0.57
40529470.47,4109797.977,-506.0,0.53
40529522.53,4109947.327,-478.0,2.81
40529482.7,4109868.531,-525.0,1.03
40529420.03,4109776.747,-525.0,0.32
40529530.76,4109882.674,-506.0,9.85
40529411.01,4109763.29,-555.0,1.43
40529348.24,4109791.759,-488.0,6.85
40529430.98,4109784.741,-545.0,2.81
40529633.75,4109938.071,-525.0,0.15
40529589.3,4110012.312,-525.0,1.51
40529450.26,4109806.695,-565.0,8.79
40529305.94,4109561.061,-525.0,3.48
40529445.14,4109830.675,-478.0,3.51
40529503.19,4109985.527,-478.0,1.42
40529480.87,4109905.822,-469.0,0.51
40529372.66,4109801.345,-498.0,5.81
40529483.53,4109967.932,-469.0,10.65
40529273.82,4109565.182,-535.0,2.54
40529398.82,4109775.182,-498.0,6.63
40529473.79,4109917.945,-498.0,1.31
40529555.63,4109977.374,-498.0,0.33
40529424.38,4109742.617,-565.0,3.59
40529343.09,4109724.765,-498.0,0.96
40529404.92,4109769.061,-517.0,3.2
40529392.85,4109770.213,-488.0,0.26
40529416.83,4109756.828,-506.0,0.65
40529354.89,4109671.54,-555.0,7.24
40529460.42,4109843.522,-525.0,6.99
40529494.5,4109925.088,-469.0,1.34
40529530.1,4109994.045,-478.0,1.93
40529508.83,4109863.48,-565.0,0.57
40529410.63,4109814.235,-478.0,7.19
40529377.94,4109762.061,-488.0,5.72
40529280.3,4109575.829,-525.0,3.66
40529466.98,4109901.473,-488.0,1.04
40529432.78,4109812.662,-545.0,1.33
40529308.19,4109688.854,-555.0,2.22
40529485.3,4109900.107,-555.0,0.72
40529478.84,4109859.303,-535.0,0.88
40529374.4,4109765.596,-488.0,0.2
40529389.44,4109778.783,-478.0,4.41
40529447.66,4109867.804,-555.0,3.49
40529377.34,4109689.496,-506.0,1.9
40529565.26,4109952.798,-498.0,0.91
40529538.18,4110014.879,-488.0,0.1
40529479.59,4109931.394,-478.0,0.7
40529410.51,4109798.002,-498.0,14.41
40529476.36,4109874.92,-525.0,4.97
40529552.79,4109998.429,-488.0,0.42
40529521.43,4109907.613,-498.0,22.18
40529427.64,4109808.343,-478.0,9.31
40529293.1,4109568.525,-535.0,0.62
40529298.29,4109561.378,-555.0,0.69
40529393.51,4109787.059,-478.0,1.21
40529442.11,4109787.369,-535.0,1.53
40529470.75,4109873.253,-498.0,0.33
40529390.99,4109749.131,-506.0,0.1
40529437.69,4109800.954,-525.0,4.94
40529414.38,4109810.926,-478.0,10.18
40529453.99,4109896.74,-488.0,0.71
40529548.61,4109976.739,-525.0,1.03
40529377.58,4109816.986,-478.0,0.71
40529516.99,4109924.01,-498.0,4.6
40529494.32,4109930.754,-469.0,1.73
40529375.28,4109785.832,-478.0,2.9
40529396.27,4109716.011,-535.0,0.25
40529474.94,4109851.061,-498.0,0.6
40529543.06,4109963.141,-478.0,0.3
40529411.05,4109786.479,-498.0,4.99
40529488.05,4109897.259,-478.0,8.18
40529532.2,4109899.112,-565.0,0.74
40529385.67,4109808.152,-478.0,7.19
40529448.33,4109835.667,-498.0,0.69
40529506.04,4109826.96,-565.0,0.69
40529526.91,4109898.671,-525.0,4.87
40529436.56,4109809.014,-545.0,0.54
40529386.0,4109681.2,-506.0,0.98
40529573.22,4109918.769,-565.0,3.87
40529400.7,4109780.12,-478.0,3.48
40529535.74,4109988.375,-478.0,2.24
40529428.13,4109708.203,-545.0,1.27
40529406.67,4109791.396,-488.0,7.85
40529506.65,4109902.251,-498.0,3.48
40529507.65,4109770.36,-565.0,1.07
